ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
14442,0.027,0,0.061,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Progress_Tracking\action_tracker.py:28(__str__)
13327,0.024,0,0.06,0,{built-in method _heapq.heappop}
8277,0.051,0,0.059,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Progress_Tracking\sequential_progress_tracker.py:26(reproduce)
185522/126052,0.052,0,0.052,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\ParameterSelector.py:58(__check_type)
8278,0.01,0,0.044,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\default_model.py:15(__init__)
144533,0.043,0,0.043,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\model.py:119(__lt__)
5636,0.005,0,0.042,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state.py:12(add_element)
27769,0.025,0,0.04,0,C:\Python39\lib\threading.py:351(notify)
213806,0.025,0,0.038,0,{built-in method builtins.isinstance}
33342,0.019,0,0.037,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\solver.py:252(reproduce_dict)
8278,0.022,0,0.034,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\model.py:15(__init__)
53380,0.027,0,0.032,0,{method 'format' of 'str' objects}
16626,0.021,0,0.025,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\subtasks.py:23(add_given_parameters)
30756,0.012,0,0.023,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\model.py:110(merge_dictionaries)
16660,0.017,0,0.022,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\subtasks.py:9(__init__)
16555,0.017,0,0.019,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Progress_Tracking\sequential_progress_tracker.py:9(__init__)
14442,0.005,0,0.019,0,C:\Python39\lib\queue.py:235(_put)
72397,0.016,0,0.016,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem_predicate.py:21(<listcomp>)
27769,0.009,0,0.016,0,C:\Python39\lib\threading.py:256(__enter__)
27769,0.009,0,0.015,0,C:\Python39\lib\threading.py:271(_is_owned)
14442,0.013,0,0.014,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Progress_Tracking\action_tracker.py:7(__init__)
14442,0.007,0,0.014,0,{built-in method _heapq.heappush}
27769,0.009,0,0.013,0,C:\Python39\lib\threading.py:259(__exit__)
17280,0.005,0,0.013,0,C:\Python39\lib\abc.py:117(__instancecheck__)
1,0,0,0.013,0.013,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\runner.py:45(parse_problem)
1,0,0,0.013,0.013,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:53(parse_problem)
12338,0.009,0,0.011,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\default_model.py:22(insert_modifier)
1,0,0,0.011,0.011,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:420(_parse_initial_state)
13327,0.006,0,0.01,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\default_model.py:18(get_next_modifier)
13327,0.004,0,0.01,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\search_queue.py:69(get_num_search_models)
259,0,0,0.01,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem.py:31(add_to_initial_state)
17280,0.008,0,0.008,0,{built-in method _abc._abc_instancecheck}
28884,0.008,0,0.008,0,{method 'replace' of 'str' objects}
30756,0.007,0,0.007,0,{method 'copy' of 'dict' objects}
27769,0.006,0,0.006,0,{method 'acquire' of '_thread.lock' objects}
27769,0.006,0,0.006,0,{method '__enter__' of '_thread.lock' objects}
5622,0.004,0,0.006,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state.py:18(_add_element_to_index)
38938,0.005,0,0.005,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\Object.py:24(__str__)
14442,0.005,0,0.005,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\model.py:57(set_ranking)
13327,0.003,0,0.005,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\search_queue.py:73(get_num_completed_models)
1,0,0,0.005,0.005,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\runner.py:33(parse_domain)
14442,0.004,0,0.004,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\model.py:64(set_secondary_ranking)
30756,0.004,0,0.004,0,{method 'update' of 'dict' objects}
14131,0.004,0,0.004,0,{method 'pop' of 'list' objects}
14442,0.004,0,0.004,0,{method 'add' of 'set' objects}
13327,0.003,0,0.004,0,C:\Python39\lib\queue.py:232(_qsize)
1,0,0,0.004,0.004,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:20(parse_domain)
10,0,0,0.004,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\solver.py:274(reproduce_state)
10,0,0,0.004,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Heuristics\partial_order_pruning.py:19(task_milestone)
8277,0.003,0,0.003,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\model.py:67(set_progress_tracker)
12338,0.003,0,0.003,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\partial_order.py:78(<listcomp>)
12338,0.003,0,0.003,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\partial_order.py:79(<listcomp>)
27769,0.003,0,0.003,0,{method '__exit__' of '_thread.lock' objects}
14442,0.002,0,0.002,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\Greedy_Best_First_Search_Queue.py:8(_calc_ranking)
8289,0.002,0,0.002,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state.py:8(__init__)
8277,0.002,0,0.002,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\model.py:70(get_progress_tracker)
16555,0.002,0,0.002,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Progress_Tracking\progress_tracker.py:6(__init__)
13327,0.002,0,0.002,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\search_queue.py:82(__len__)
12339,0.002,0,0.002,0,{method 'insert' of 'list' objects}
9750,0.002,0,0.002,0,{method 'startswith' of 'str' objects}
2,0.001,0,0.002,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\parser.py:218(_scan_tokens)
2,0,0,0.002,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:465(_scan_tokens)
8,0.001,0,0.001,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:403(_add_objects_to_problem)
8277,0.001,0,0.001,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\model.py:54(set_parent_model_number)
4277,0.001,0,0.001,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\model.py:51(get_model_number)
3349,0.001,0,0.001,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\partial_order.py:129(<listcomp>)
5377,0.001,0,0.001,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\partial_order.py:135(<listcomp>)
2,0.001,0,0.001,0,{method 'findall' of 're.Pattern' objects}
10312,0.001,0,0.001,0,{method 'pop' of 'dict' objects}
8290,0.001,0,0.001,0,{method 'items' of 'dict' objects}
2885,0.001,0,0.001,0,{method 'index' of 'list' objects}
2,0,0,0.001,0.001,C:\Python39\lib\re.py:233(findall)
14,0,0,0.001,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:109(_parse_action)
16,0,0,0.001,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:191(_parse_method)
156/31,0,0,0.001,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:251(__parse_conditions)
31,0,0,0.001,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:250(_parse_precondition)
1,0,0,0.001,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:402(_parse_objects)
100,0,0,0.001,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\precondition.py:23(add_predicate_condition)
127,0,0,0.001,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\parser.py:50(_parse_parameters)
17,0,0,0.001,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\parser.py:148(_parse_subtasks)
1,0,0,0.001,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\Requirement_Selection.py:232(presolving_processing)
2,0,0,0,0,C:\Python39\lib\codecs.py:260(__init__)
13-Jul,0,0,0,0,C:\Python39\lib\abc.py:121(__subclasscheck__)
2,0,0,0,0,C:\Python39\lib\_bootlocale.py:11(getpreferredencoding)
2,0,0,0,0,C:\Python39\lib\genericpath.py:16(exists)
2,0,0,0,0,C:\Python39\lib\encodings\cp1252.py:22(decode)
2,0,0,0,0,C:\Python39\lib\types.py:171(__get__)
2,0,0,0,0,C:\Python39\lib\re.py:203(sub)
4,0,0,0,0,C:\Python39\lib\re.py:289(_compile)
4,0,0,0,0,C:\Python39\lib\enum.py:358(__call__)
4,0,0,0,0,C:\Python39\lib\enum.py:670(__new__)
2,0,0,0,0,C:\Python39\lib\enum.py:792(value)
06-Feb,0,0,0,0,C:\Python39\lib\sre_compile.py:71(_compile)
2,0,0,0,0,C:\Python39\lib\enum.py:977(__and__)
2,0,0,0,0,C:\Python39\lib\sre_compile.py:276(_optimize_charset)
2,0,0,0,0,C:\Python39\lib\sre_compile.py:249(_compile_charset)
2,0,0,0,0,C:\Python39\lib\sre_compile.py:423(_simple)
1,0,0,0,0,C:\Python39\lib\sre_compile.py:432(_generate_overlap_table)
3,0,0,0,0,C:\Python39\lib\sre_compile.py:453(_get_iscased)
2,0,0,0,0,C:\Python39\lib\sre_compile.py:461(_get_literal_prefix)
1,0,0,0,0,C:\Python39\lib\sre_compile.py:492(_get_charset_prefix)
2,0,0,0,0,C:\Python39\lib\sre_compile.py:536(_compile_info)
4,0,0,0,0,C:\Python39\lib\sre_compile.py:595(isstring)
2,0,0,0,0,C:\Python39\lib\sre_compile.py:598(_code)
2,0,0,0,0,C:\Python39\lib\sre_compile.py:759(compile)
2,0,0,0,0,C:\Python39\lib\sre_parse.py:76(__init__)
4,0,0,0,0,C:\Python39\lib\sre_parse.py:81(groups)
6,0,0,0,0,C:\Python39\lib\sre_parse.py:111(__init__)
14,0,0,0,0,C:\Python39\lib\sre_parse.py:160(__len__)
28,0,0,0,0,C:\Python39\lib\sre_parse.py:164(__getitem__)
2,0,0,0,0,C:\Python39\lib\sre_parse.py:168(__setitem__)
6,0,0,0,0,C:\Python39\lib\sre_parse.py:172(append)
06-Feb,0,0,0,0,C:\Python39\lib\sre_parse.py:174(getwidth)
2,0,0,0,0,C:\Python39\lib\sre_parse.py:224(__init__)
18,0,0,0,0,C:\Python39\lib\sre_parse.py:233(__next)
12,0,0,0,0,C:\Python39\lib\sre_parse.py:249(match)
14,0,0,0,0,C:\Python39\lib\sre_parse.py:254(get)
6,0,0,0,0,C:\Python39\lib\sre_parse.py:286(tell)
1,0,0,0,0,C:\Python39\lib\sre_parse.py:295(_class_escape)
2,0,0,0,0,C:\Python39\lib\sre_parse.py:432(_uniq)
2,0,0,0,0,C:\Python39\lib\sre_parse.py:435(_parse_sub)
3,0,0,0,0,C:\Python39\lib\sre_parse.py:493(_parse)
2,0,0,0,0,C:\Python39\lib\sre_parse.py:921(fix_flags)
2,0,0,0,0,C:\Python39\lib\sre_parse.py:937(parse)
6,0,0,0,0,C:\Python39\lib\threading.py:228(__init__)
1,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\runner.py:22(__init__)
1,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\runner.py:72(set_heuristic)
1,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\runner.py:84(set_search_queue)
2,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\runner.py:130(__check_file_exists)
2,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\runner.py:138(__get_suffix)
1,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Heuristics\hamming_distance_partial_order.py:8(__init__)
1,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:17(__init__)
2,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:77(_add_types_to_domain)
1,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:76(_parse_type)
1,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:100(_parse_predicates)
28,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:135(__extract_effect_values)
27/14,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:134(_parse_effects)
10,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:174(_parse_task)
100,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:270(<listcomp>)
31,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:285(<listcomp>)
16,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:335(<listcomp>)
29,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:340(<listcomp>)
31,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:339(<listcomp>)
1,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:345(__add_constants_to_problem)
1,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:344(_parse_constant)
1,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:370(_post_domain_parsing_grounding)
1,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:382(_set_problem_name)
1,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:392(_check_domain_name)
259,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:423(<listcomp>)
1,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:426(_parse_htn_tag)
1,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:459(_parse_goal_state)
39,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\precondition.py:8(__init__)
42,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\precondition.py:15(add_operator_condition)
8,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\precondition.py:68(add_given_params_predicate_condition)
2,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\precondition.py:77(add_given_params_operator_condition)
142,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\precondition.py:84(_final_condition_addition_checks)
142,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\conditions.py:8(__init__)
1,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\Greedy_Best_First_Search_Queue.py:5(__init__)
100,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\conditions.py:21(<listcomp>)
100,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\conditions.py:17(__init__)
42,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\conditions.py:94(__init__)
105,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\conditions.py:100(add_child)
26,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\predicate.py:9(__init__)
298,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\reg_parameter.py:6(__init__)
8,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\Type.py:2(__init__)
298,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\parameter.py:2(__init__)
33,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\Object.py:5(__init__)
40,0,0,0,0,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\modifier.py:14(__init__)
