ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
55598,0.031,0.000,0.040,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\solver.py:254(reproduce_dict)
3312,0.002,0.000,0.075,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\solver.py:280(reproduce_model)
4,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\search_queue.py:12(__init__)
5,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\search_queue.py:19(add_heuristic)
1,0.000,0.000,0.001,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\search_queue.py:23(add)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\search_queue.py:37(_add_completed_model)
1,0.000,0.000,0.001,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\search_queue.py:40(_add_model)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\search_queue.py:53(_calc_ranking)
4022,0.004,0.000,0.044,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\search_queue.py:59(pop)
4022,0.001,0.000,0.005,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\search_queue.py:69(get_num_search_models)
4022,0.001,0.000,0.002,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\search_queue.py:73(get_num_completed_models)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\search_queue.py:76(get_completed_models)
4022,0.001,0.000,0.001,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\search_queue.py:82(__len__)
4,0.000,0.000,0.000,0.000,C:\Python39\lib\queue.py:34(__init__)
5332,0.013,0.000,0.053,0.000,C:\Python39\lib\queue.py:122(put)
4022,0.009,0.000,0.040,0.000,C:\Python39\lib\queue.py:154(get)
4,0.000,0.000,0.000,0.000,C:\Python39\lib\queue.py:229(_init)
4022,0.001,0.000,0.002,0.000,C:\Python39\lib\queue.py:232(_qsize)
5332,0.002,0.000,0.022,0.000,C:\Python39\lib\queue.py:235(_put)
4022,0.001,0.000,0.018,0.000,C:\Python39\lib\queue.py:238(_get)
3,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Heuristics\Heuristic.py:5(__init__)
4,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\ParameterSelector.py:16(__init__)
4858,0.017,0.000,0.028,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\ParameterSelector.py:32(compare_parameters)
152568/102023,0.060,0.000,0.060,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\ParameterSelector.py:58(__check_type)
212076,0.104,0.000,0.164,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\ParameterSelector.py:56(check_satisfies_type)
55598/962,0.054,0.000,0.139,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\ParameterSelector.py:81(__create_combinations)
962,0.033,0.000,0.180,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\ParameterSelector.py:72(_convert_parameter_options_execution_ready)
30,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\Requirement_Selection.py:18(__init__)
30,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\Requirement_Selection.py:24(prepare_requirements)
122/30,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\Requirement_Selection.py:35(__prepare_requirements_precons)
4,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\Requirement_Selection.py:99(__init__)
2838,0.048,0.000,36.942,0.013,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\Requirement_Selection.py:102(get_potential_parameters)
962,0.046,0.000,1.546,0.002,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\Requirement_Selection.py:129(_find_satisfying_parameters)
2,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Heuristics\pruning.py:9(__init__)
199751/89698,0.719,0.000,1.311,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\Requirement_Selection.py:177(__check_object_satisfies_parameter)
1,0.000,0.000,0.001,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\Requirement_Selection.py:239(presolving_processing)
30,0.000,0.000,0.001,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\Requirement_Selection.py:247(_prepare_requirements)
104,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\Requirement_Selection.py:258(<listcomp>)
30,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Parameter_Selection\Requirement_Selection.py:252(_compare_requirements_parameters)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\partial_order_novelty.py:18(set_search_queue)
1,0.000,0.000,0.942,0.942,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\partial_order_novelty.py:24(_create_initial_model)
2020,0.001,0.000,1.475,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\partial_order_novelty.py:35(_add_model_to_search_queue_action)
1104,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\partial_order_novelty.py:72(<listcomp>)
1904,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\partial_order_novelty.py:78(<listcomp>)
2020,0.021,0.000,5.116,0.003,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\partial_order_novelty.py:39(_expand_action)
2021,0.004,0.000,0.005,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state_novelty.py:9(__init__)
3324,0.430,0.000,3.052,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state_novelty.py:15(add_element)
1104,0.005,0.000,0.407,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state_novelty.py:45(_remove_element_objects)
1104,0.001,0.000,0.001,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state_novelty.py:76(_remove_from_element_hashes)
1,0.001,0.001,0.942,0.942,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state_novelty.py:79(load_from_default_state)
2020,0.020,0.000,3.846,0.002,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state_novelty.py:83(reproduce)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state_novelty.py:94(set_max_novelty_level)
2,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\Novelty_GBFS_Search_Queue.py:5(__init__)
5332,0.005,0.000,3.864,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\Novelty_GBFS_Search_Queue.py:8(novelty_add)
5331,0.015,0.000,3.849,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Search_Queues\Novelty_GBFS_Search_Queue.py:22(_add_model_novelty)
5332,0.013,0.000,3.777,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Heuristics\seen_states_pruning.py:8(ranking)
5332,0.001,0.000,0.001,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Heuristics\seen_states_pruning.py:16(_inner_ranking)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Heuristics\seen_states_pruning.py:19(presolving_processing)
18,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Heuristics\seen_states_pruning.py:22(task_milestone)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\partial_order_novelty_methods.py:6(__init__)
3312,0.003,0.000,2.401,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\partial_order_novelty_methods.py:10(_add_model_to_search_queue)
3312,0.003,0.000,0.007,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Solving_Algorithms\partial_order_novelty_methods.py:16(_check_method_novelty)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\codecs.py:260(__init__)
6565,0.002,0.000,0.007,0.000,C:\Python39\lib\abc.py:117(__instancecheck__)
14/8,0.000,0.000,0.000,0.000,C:\Python39\lib\abc.py:121(__subclasscheck__)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\_bootlocale.py:11(getpreferredencoding)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\genericpath.py:16(exists)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\encodings\cp1252.py:22(decode)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\types.py:171(__get__)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\re.py:203(sub)
2,0.000,0.000,0.002,0.001,C:\Python39\lib\re.py:233(findall)
4,0.000,0.000,0.000,0.000,C:\Python39\lib\re.py:289(_compile)
4,0.000,0.000,0.000,0.000,C:\Python39\lib\enum.py:358(__call__)
4,0.000,0.000,0.000,0.000,C:\Python39\lib\enum.py:670(__new__)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\enum.py:792(value)
6/2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_compile.py:71(_compile)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\enum.py:977(__and__)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_compile.py:276(_optimize_charset)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_compile.py:249(_compile_charset)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_compile.py:423(_simple)
1,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_compile.py:432(_generate_overlap_table)
3,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_compile.py:453(_get_iscased)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_compile.py:461(_get_literal_prefix)
1,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_compile.py:492(_get_charset_prefix)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_compile.py:536(_compile_info)
4,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_compile.py:595(isstring)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_compile.py:598(_code)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_compile.py:759(compile)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:76(__init__)
4,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:81(groups)
6,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:111(__init__)
14,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:160(__len__)
28,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:164(__getitem__)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:168(__setitem__)
6,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:172(append)
6/2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:174(getwidth)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:224(__init__)
18,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:233(__next)
12,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:249(match)
14,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:254(get)
6,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:286(tell)
1,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:295(_class_escape)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:432(_uniq)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:435(_parse_sub)
3,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:493(_parse)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:921(fix_flags)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\sre_parse.py:937(parse)
12,0.000,0.000,0.000,0.000,C:\Python39\lib\threading.py:228(__init__)
9354,0.004,0.000,0.007,0.000,C:\Python39\lib\threading.py:256(__enter__)
9354,0.004,0.000,0.005,0.000,C:\Python39\lib\threading.py:259(__exit__)
9354,0.004,0.000,0.006,0.000,C:\Python39\lib\threading.py:271(_is_owned)
9354,0.011,0.000,0.017,0.000,C:\Python39\lib\threading.py:351(notify)
6565,0.005,0.000,0.005,0.000,{built-in method _abc._abc_instancecheck}
14/8,0.000,0.000,0.000,0.000,{built-in method _abc._abc_subclasscheck}
2,0.000,0.000,0.000,0.000,{built-in method _codecs.charmap_decode}
5332,0.009,0.000,0.020,0.000,{built-in method _heapq.heappush}
4022,0.007,0.000,0.016,0.000,{built-in method _heapq.heappop}
2,0.000,0.000,0.000,0.000,{built-in method _locale._getdefaultlocale}
2,0.000,0.000,0.000,0.000,{method 'sub' of 're.Pattern' objects}
2,0.002,0.001,0.002,0.001,{method 'findall' of 're.Pattern' objects}
2,0.000,0.000,0.000,0.000,{built-in method _sre.compile}
2,0.000,0.000,0.000,0.000,{built-in method nt.stat}
9354,0.003,0.000,0.003,0.000,{method 'acquire' of '_thread.lock' objects}
9354,0.003,0.000,0.003,0.000,{method '__enter__' of '_thread.lock' objects}
9354,0.001,0.000,0.001,0.000,{method '__exit__' of '_thread.lock' objects}
4,0.000,0.000,0.000,0.000,{built-in method _thread.allocate_lock}
4024,0.002,0.000,0.002,0.000,{built-in method time.time}
2,0.000,0.000,0.000,0.000,{method '__exit__' of '_io._IOBase' objects}
2,0.000,0.000,0.000,0.000,{method 'read' of '_io.TextIOWrapper' objects}
2,0.000,0.000,0.000,0.000,{built-in method io.open}
6,0.000,0.000,0.000,0.000,{method 'find' of 'bytearray' objects}
5987562,0.435,0.000,0.435,0.000,{method 'get' of 'dict' objects}
5331,0.001,0.000,0.001,0.000,{method 'pop' of 'dict' objects}
405693,0.057,0.000,0.057,0.000,{method 'keys' of 'dict' objects}
2023,0.001,0.000,0.001,0.000,{method 'items' of 'dict' objects}
68652,0.006,0.000,0.006,0.000,{method 'values' of 'dict' objects}
54636,0.007,0.000,0.007,0.000,{method 'update' of 'dict' objects}
2,0.000,0.000,0.000,0.000,{built-in method fromkeys}
54636,0.016,0.000,0.016,0.000,{method 'copy' of 'dict' objects}
3461389,0.290,0.000,0.290,0.000,{method 'append' of 'list' objects}
3755,0.001,0.000,0.001,0.000,{method 'insert' of 'list' objects}
3,0.000,0.000,0.000,0.000,{method 'extend' of 'list' objects}
7123,0.002,0.000,0.002,0.000,{method 'pop' of 'list' objects}
2,0.000,0.000,0.000,0.000,{method 'remove' of 'list' objects}
1047,0.001,0.000,0.001,0.000,{method 'index' of 'list' objects}
14221,0.003,0.000,0.003,0.000,{method 'add' of 'set' objects}
4040,0.035,0.000,0.035,0.000,{method 'update' of 'set' objects}
10664,0.004,0.000,0.004,0.000,{method 'replace' of 'str' objects}
2,0.000,0.000,0.000,0.000,{method 'rindex' of 'str' objects}
3928,0.001,0.000,0.001,0.000,{method 'startswith' of 'str' objects}
18779,0.012,0.000,0.014,0.000,{method 'format' of 'str' objects}
278,0.000,0.000,0.000,0.000,{built-in method builtins.all}
7863997/9633,0.674,0.000,3.766,0.000,{built-in method builtins.hash}
3092518,0.230,0.000,0.230,0.000,{built-in method builtins.id}
240874,0.024,0.000,0.031,0.000,{built-in method builtins.isinstance}
2,0.000,0.000,0.000,0.000,{built-in method builtins.issubclass}
2052992/2052966,0.132,0.000,0.133,0.000,{built-in method builtins.len}
2,0.000,0.000,0.000,0.000,{built-in method builtins.max}
16,0.000,0.000,0.000,0.000,{built-in method builtins.min}
5,0.000,0.000,0.000,0.000,{built-in method builtins.ord}
1,0.000,0.000,0.000,0.000,{method 'disable' of '_lsprof.Profiler' objects}


